Event #,Case #,Incident Type,Date/Time Reported,Date/Time Occurred,Location,Disposition
2025006312,-,SUSPICIOUS CIRCUMSTANCES,2/3/25  1:35:37PM,2/3/25  1:35:37PM,302 SYCAMORE CT,UNABLE TO LOCATE
2025006300,-,UNAUTHORIZED SUBJECTS,2/3/25  12:56:57PM,2/3/25  12:56:57PM,410 CHARLES E YOUNG DR E,INFORMATION ONLY
2025006275,25-0241,BURGLARY - FROM MOTOR VEHICLE,2/2/25  10:30:00PM,2/3/25  9:00:00AM,"OLIVE COURT, 825 WEYBURN TER",Unknown
2025006259,-,ANNOYING/THREATENING PHONE CAL,2/3/25  8:59:20AM,2/3/25  8:59:20AM,375 PORTOLA PZ,DETAIL HANDLED: NO REPORT
2025006243,-,SUBJECT REFUSING TO LEAVE,2/3/25  5:13:27AM,2/3/25  5:13:27AM,757 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025006241 2025006241 2025006241 2025006241 2025006241 2025006241 2025006241 2025006241 2025006241,25-0240 25-0240 25-0240 25-0240 25-0240 25-0240 25-0240 25-0240 25-0240,GIVE FALSE ID TO PO (2) FELON/ADDICT/POSSESS/ETC FIREARM (3) POSSESS/ETC FIREARM:UNIVERSITY/ETC (4) CARRY LOADED FIREARM IN PUBLIC UNDER SPECIFIC CIRCUMSTANCES (5) POSSESSION OF AMMO BY PROHIBITED PERSONS (6) MFG/SALE/ETC LRG CAP MAG (7) CARRY AMMO SCHOOL GROUNDS (8) CA REGS:VIOLATE CURFEW (9) WARRANT ARREST,2/3/25  4:31:01AM  2/3/25  4:31:01AM  2/3/25  4:31:01AM  2/3/25  4:31:01AM  2/3/25  4:31:01AM  2/3/25  4:31:01AM  2/3/25  4:31:01AM  2/3/25  4:31:01AM  2/3/25  4:31:01AM,2/3/25  4:31:02AM  2/3/25  4:31:02AM  2/3/25  4:31:02AM  2/3/25  4:31:02AM  2/3/25  4:31:02AM  2/3/25  4:31:02AM  2/3/25  4:31:02AM  2/3/25  4:31:02AM  2/3/25  4:31:02AM,"499 CHARLES E YOUNG DR W/STRATHMORE PL, 499 CHARLES E YOUNG DR W/STRATHMORE PL, 499 CHARLES E YOUNG DR W/STRATHMORE PL, 499 CHARLES E YOUNG DR W/STRATHMORE PL, 499 CHARLES E YOUNG DR W/STRATHMORE PL, 499 CHARLES E YOUNG DR W/STRATHMORE PL, 499 CHARLES E YOUNG DR W/STRATHMORE PL, 499 CHARLES E YOUNG DR W/STRATHMORE PL, 499 CHARLES E YOUNG DR W/STRATHMORE PL",Unknown
2025006218,-,SUSPICIOUS CIRCUMSTANCES,2/3/25  12:52:40AM,2/3/25  12:52:40AM,"11085 OPHIR DR, Updated as of:",Unknown
2025006157,-,SUBJECT REFUSING TO LEAVE,2/2/25  9:24:51PM,2/2/25  9:24:51PM,10880 WILSHIRE BLVD,DETAIL HANDLED: NO REPORT
2025006125,25-0239,PROPERTY REPORT ONLY,2/2/25  4:14:00PM,2/2/25  4:14:00PM,10869 WEYBURN AVE/GLENDON AVE,Unknown
2025006072,25-0238,VEHICLE TOW REPORT,2/2/25  11:55:00AM,2/2/25  11:55:00AM,499 CHARLES E YOUNG DR W/STRATHMORE PL,Unknown
2025006031,-,K9 BOMB SWEEP REQUEST,2/2/25  9:20:00AM,2/2/25  9:20:00AM,301 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025006012,-,UNAUTHORIZED SUBJECTS,2/2/25  8:05:32AM,2/2/25  8:05:32AM,616 HILGARD AVE,UNABLE TO LOCATE
2025006011,-,SUBJECT REFUSING TO LEAVE,2/2/25  7:52:43AM,2/2/25  7:52:43AM,757 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025006006,-,DISTURBING THE PEACE,2/2/25  4:45:41AM,2/2/25  4:45:41AM,3271 S SEPULVEDA BLVD,UNABLE TO LOCATE
2025006004,-,SUBJECT REFUSING TO LEAVE,2/2/25  4:21:07AM,2/2/25  4:21:07AM,757 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025006001 2025006001,25-0237 25-0237,TRAFFIC COLLISION REPORT (2) HIT AND RUN:PROPERTY DAMAGE,2/2/25  1:55:00AM  2/2/25  1:55:00AM,2/2/25  2:00:00AM  2/2/25  2:00:00AM,"RIEBER HALL, 310 DE NEVE DR, RIEBER HALL, 310 DE NEVE DR",Unknown
2025006000,-,OVERDOSE VICTIM,2/2/25  2:28:40AM,2/2/25  2:28:40AM,10919 STRATHMORE DR,REPORT
2025005993,-,BURGLARY ALARM,2/2/25  1:39:39AM,2/2/25  1:39:39AM,100-BLOCK DE NEVE DR,DETAIL HANDLED: NO REPORT
2025005974,25-0236,DRIVING UNDER INFLUENCE ALCOHOL,2/1/25  9:05:00PM,2/1/25  9:05:00PM,1499 WESTWOOD BLVD/OHIO AVE,Unknown
2025005972,25-0235,GRAND THEFT - OTHER,1/31/25  12:30:00AM,2/1/25  8:50:00PM,"ROCCO`S TAVERN WESTWOOD, 1000 GAYLEY AVE",Unknown
2025005969,25-0234,VEHICLE TOW REPORT,2/1/25  8:17:00PM,2/1/25  8:17:00PM,1882 S SEPULVEDA BLVD/W NEBRASKA AVE,Unknown
2025005967,25-0233,KEEP THE PEACE,2/1/25  8:05:00PM,2/1/25  8:05:00PM,SIGMA CHI FRATERNITY,Unknown
2025005964,25-0232,INVESTIGATION,2/1/25  6:10:00PM,2/1/25  7:43:00PM,Restricted,Unknown
2025005957,25-0231,INDECENT EXPOSURE,2/1/25  7:30:03AM,2/1/25  7:30:04AM,785 WEYBURN TER,Unknown
2025005955,-,GRAND THEFT AUTO,2/1/25  4:28:03PM,2/1/25  4:28:03PM,280 DE NEVE DR,REPORT
2025005953,25-0230,CARRY CONCEALED WEAPON IN VEHICLE,2/1/25  3:50:00PM,2/1/25  3:52:00PM,"10894 LE CONTE AVE, Updated as of:",Unknown
2025005942,-,UNCONSCIOUS,2/1/25  2:29:43PM,2/1/25  2:29:43PM,922 GAYLEY AVE,REFERRED TO OUTSIDE AGENCY
2025005932,25-0229,INJURY INVESTIGATION REPORT,2/1/25  12:15:00PM,2/1/25  1:00:00PM,"LUSKIN CONFERENCE CENTER, 425 WESTWOOD PZ",Unknown
2025005929,-,FIRE ALARM,2/1/25  12:16:55PM,2/1/25  12:16:55PM,10900-BLOCK LE CONTE AVE,DETAIL HANDLED: NO REPORT
2025005928,-,FIRE ALARM,2/1/25  12:16:25PM,2/1/25  12:16:25PM,"GAYLEY HEIGHTS APARTMENTS, 10995 LE CONTE AVE",REPORT TAKEN
2025005907,-,K9 BOMB SWEEP REQUEST,2/1/25  10:50:07AM,2/1/25  10:50:07AM,301 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025005898,25-0228,MISC PC CODE VIOLATION,2/1/25  9:26:00AM,2/1/25  9:26:00AM,,Unknown
2025005893,-,UNAUTHORIZED SUBJECTS,2/1/25  8:35:14AM,2/1/25  8:35:14AM,457 PORTOLA PZ,UNABLE TO LOCATE
2025005891,25-0227,MENTAL DISORDER 72 HR OBSERVATION,2/1/25  8:30:00AM,2/1/25  9:30:46AM,700-BLOCK WESTWOOD PZ,Unknown
2025005886,-,PETTY THEFT REPORT,2/1/25  7:37:31AM,2/1/25  7:37:31AM,757 WESTWOOD PZ,REPORT
2025005853,25-0226,DRIVING UNDER INFLUENCE ALCOHOL,1/31/25  11:40:00PM,1/31/25  11:40:00PM,10499 SUNSET BLVD/HILGARD AVE,Unknown
2025005852,-,FIRE ALARM,2/1/25  12:12:57AM,2/1/25  12:12:57AM,800-BLOCK WEYBURN TER,DETAIL HANDLED: NO REPORT
2025005851,-,FIRE ALARM,2/1/25  12:12:00AM,2/1/25  12:12:00AM,"OLIVE COURT, 825 WEYBURN TER",REPORT TAKEN
2025005821,25-0225,PARAPHERNALIA - POSSESS UNLAWFUL,1/31/25  9:27:00PM,1/31/25  9:56:00PM,"PARKING STRUCTURE 1, 720 GAYLEY AVE",Unknown
2025005786,-,SUSPICIOUS CIRCUMSTANCES,1/31/25  6:11:25PM,1/31/25  6:11:25PM,1250 16TH ST,CANCELLED BY REPORTING PARTY
2025005769,-,SUSPICIOUS CIRCUMSTANCES,1/31/25  2:53:58PM,1/31/25  2:53:58PM,100 BRUIN WALK,INFORMATION ONLY
2025005768,25-0223,GRAND THEFT - OTHER,1/31/25  2:19:00PM,1/31/25  2:50:00PM,"FRANZ HALL, 502 PORTOLA PZ",Unknown
2025005767,25-0224,MISCELLANEOUS INCIDENT REPORT,4/24/24  12:00:00AM,1/31/25  4:37:07PM,"CENTER FOR HEALTH SCIENCES, 10833 LE CONTE AVE",Unknown
2025005765,-,SUSPICIOUS CIRCUMSTANCES,1/31/25  2:38:47PM,1/31/25  2:38:47PM,736 HILGARD AVE,NON-CRIMINAL MATTER
2025005748,-,FIRE ALARM,1/31/25  1:41:11PM,1/31/25  1:41:11PM,"TIPUANA, 900 WEYBURN PL",REPORT TAKEN
2025005743,25-0222,GRAND THEFT - OTHER,1/4/25  5:28:00PM,1/4/25  5:40:00PM,"425 WESTWOOD PZ, Updated as of:",Unknown
2025005737,-,MISC PC CODE VIOLATION,1/31/25  11:52:06AM,1/31/25  11:52:06AM,601 WESTWOOD PZ,REFERRED TO OUTSIDE AGENCY
2025005726,25-0221,PETTY THEFT - OTHER,1/30/25  10:00:00AM,1/31/25  9:00:00AM,10745 DICKSON PZ,Unknown
2025005715,-,SUSPICIOUS CIRCUMSTANCES,1/31/25  9:40:22AM,1/31/25  9:40:22AM,1145 GAYLEY AVE,UNABLE TO LOCATE
2025005651 2025005651 2025005651 2025005651 2025005651 2025005651 2025005651 2025005651 2025005651,25-0220 25-0220 25-0220 25-0220 25-0220 25-0220 25-0220 25-0220 25-0220,BURGLARY (2) COMMIT MAIL THEFT (3) IDENTITY THEFT: GET CREDIT/ETC OTHER`S ID (4) APPROPRIATE LOST PROPERTY (5) POSSESS NARCOTIC CONTROLLED SUBSTANCE (6) PARAPHERNALIA - POSSESS UNLAWFUL (7) FELON PURCHASE/POSSESS/USE TEAR GAS/ETC (8) POSSESS CONTROLLED SUBSTANCE (9) POSSESS/ETC BURGLARY TOOLS,1/31/25  4:30:00AM  1/31/25  4:30:00AM  1/31/25  4:30:00AM  1/31/25  4:30:00AM  1/31/25  4:30:00AM  1/31/25  4:30:00AM  1/31/25  4:30:00AM  1/31/25  4:30:00AM  1/31/25  4:30:00AM,1/31/25  5:45:00AM  1/31/25  5:45:00AM  1/31/25  5:45:00AM  1/31/25  5:45:00AM  1/31/25  5:45:00AM  1/31/25  5:45:00AM  1/31/25  5:45:00AM  1/31/25  5:45:00AM  1/31/25  5:45:00AM,"WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE, WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE, WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE, WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE, WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE, WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE, WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE, WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE, WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE",Unknown
2025005650,-,DISTURBING THE PEACE,1/31/25  4:28:21AM,1/31/25  4:28:21AM,10943 ROEBLING AVE,DETAIL HANDLED: NO REPORT
2025005649,25-0219,PROPERTY REPORT ONLY,1/31/25  3:33:00AM,1/31/25  3:33:00AM,"NORTH LOT STATION, 601 WESTWOOD PZ",Unknown
2025005645,25-0218,DRIVING UNDER INFLUENCE ALCOHOL,1/31/25  1:38:00AM,1/31/25  1:38:00AM,10999 WEYBURN AVE/GAYLEY AVE,Unknown
2025005639,-,BURGLARY ALARM,1/31/25  12:54:00AM,1/31/25  12:54:00AM,100-BLOCK DE NEVE DR,NON-CRIMINAL MATTER
2025005617,-,UNAUTHORIZED SUBJECTS,1/30/25  10:53:46PM,1/30/25  10:53:46PM,335 PORTOLA PZ,WARNED OR ADVISED
2025005616,-,BURGLARY ALARM,1/30/25  10:47:58PM,1/30/25  10:47:58PM,100-BLOCK DE NEVE DR,NON-CRIMINAL MATTER
2025005608,25-0216,VEHICLE TOW REPORT,1/30/25  10:00:00PM,1/30/25  10:00:00PM,1629 SAWTELLE BLVD/SANTA MONICA BLVD,Unknown
2025005605,-,SUSPICIOUS CIRCUMSTANCES,1/30/25  9:11:12PM,1/30/25  9:11:12PM,"945 WEYBURN TER, Updated as of:",Unknown
2025005599,-,SUSPICIOUS CIRCUMSTANCES,1/30/25  8:39:38PM,1/30/25  8:39:38PM,945 WEYBURN TER,INFORMATION ONLY
2025005596,25-0217,MENTAL DISORDER 72 HR OBSERVATION,1/30/25  8:10:00PM,1/30/25  8:10:00PM,900-BLOCK WEYBURN TER,Unknown
2025005595,-,MISSING PERSON(S),1/30/25  8:01:44PM,1/30/25  8:01:44PM,11301 WILSHIRE BLVD,DETAIL HANDLED: NO REPORT
2025005566,25-0215,GRAND THEFT - OTHER,1/30/25  4:30:00PM,1/30/25  4:30:00PM,"STUDENT ACTIVITIES CENTER, 220 WESTWOOD PZ",Unknown
2025005562,-,K9 BOMB SWEEP REQUEST,1/30/25  4:14:15PM,1/30/25  4:14:15PM,301 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025005556,-,RECOVERED STOLEN VEHICLE,1/30/25  3:44:04PM,1/30/25  3:44:04PM,601 WESTWOOD PZ,INFORMATION ONLY
2025005549,-,SUBJECT REFUSING TO LEAVE,1/30/25  3:02:17PM,1/30/25  3:02:17PM,425 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025005545,-,MISDEMEANOR HIT AND RUN REPORT,1/30/25  2:50:06PM,1/30/25  2:50:06PM,1250 16TH ST,DETAIL HANDLED: NO REPORT
2025005536,-,SMELL OR SIGHT OF SMOKE,1/30/25  1:58:20PM,1/30/25  1:58:20PM,"RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ",REPORT TAKEN
2025005521,-,UNAUTHORIZED SUBJECTS,1/30/25  11:45:25AM,1/30/25  11:45:25AM,308 WESTWOOD PZ,INFORMATION ONLY
2025005519,25-0214,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,1/27/25  11:00:00AM,1/30/25  10:40:00AM,699 VETERAN AVE/STRATHMORE DR,Unknown
2025005509,-,DISTURBING THE PEACE,1/30/25  9:22:41AM,1/30/25  9:22:41AM,10745 DICKSON PZ,DETAIL HANDLED: NO REPORT
2025005507,-,PATIENT WALK AWAY,1/30/25  8:55:48AM,1/30/25  8:55:48AM,757 WESTWOOD PZ,INFORMATION ONLY
2025005503,25-0213,BURGLARY - FROM MOTOR VEHICLE,1/25/25  3:00:00PM,1/30/25  6:45:00AM,972 HILGARD AVE,Unknown
2025005502,-,BURGLARY ALARM,1/30/25  7:31:54AM,1/30/25  7:31:54AM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025005500,-,UNAUTHORIZED SUBJECTS,1/30/25  7:09:24AM,1/30/25  7:09:24AM,410 WESTWOOD PZ,NON-CRIMINAL MATTER
2025005498,-,SUBJECT REFUSING TO LEAVE,1/30/25  6:48:28AM,1/30/25  6:48:28AM,220 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025005497,-,DISTURBING THE PEACE,1/30/25  6:24:18AM,1/30/25  6:24:18AM,11318 NATIONAL BLVD,INFORMATION ONLY
2025005496,-,FIRE ALARM,1/30/25  5:09:00AM,1/30/25  5:09:00AM,1000-BLOCK VETERAN AVE,DETAIL HANDLED: NO REPORT
2025005495,-,FIRE ALARM,1/30/25  5:07:30AM,1/30/25  5:07:30AM,"REHABILITATION CENTER, 1000 VETERAN AVE",REPORT TAKEN
2025005489,25-0212,BATTERY,1/30/25  6:32:34AM,1/30/25  6:32:35AM,"RRMC ER, 757 WESTWOOD PZ, Updated as of:",Unknown
2025005455 2025005455,25-0211 25-0211,CARRY CONCEALED DIRK OR DAGGER (2) WARRANT ARREST,1/29/25  11:51:59PM  1/29/25  11:51:59PM,1/29/25  11:52:00PM  1/29/25  11:52:00PM,"11099 W PICO BLVD/S SEPULVEDA BLVD, 11099 W PICO BLVD/S SEPULVEDA BLVD",Unknown
2025005450,25-0210,PETTY THEFT - MAIL OR PACKAGE,1/30/25  2:23:04AM,1/30/25  2:23:05AM,"GAYLEY HEIGHTS APARTMENTS, 10995 LE CONTE AVE",Unknown
2025005431,25-0209,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,1/30/25  2:07:40AM,1/30/25  2:07:41AM,"FRANZ HALL, 502 PORTOLA PZ",Unknown
2025005430,-,MISC PC CODE VIOLATION,1/29/25  9:15:00PM,1/29/25  9:15:00PM,601 WESTWOOD PZ,NON-CRIMINAL MATTER
2025005428,-,BATTERY REPORT,1/29/25  9:01:26PM,1/29/25  9:01:26PM,10886 LE CONTE AVE,REPORT
2025005424,25-0208,TRAFFIC COLLISION REPORT,1/29/25  8:02:00PM,1/29/25  8:05:00PM,10999 WEYBURN AVE/GAYLEY AVE,Unknown
2025005422,25-0207,GRAND THEFT - OTHER,1/29/25  4:30:11PM,1/29/25  4:30:12PM,445 CHARLES E YOUNG DRIVE EAST,Unknown
2025005414,-,PETTY THEFT REPORT,1/29/25  6:46:36PM,1/29/25  6:46:36PM,617 CHARLES E YOUNG DR S,CANCELLED BY REPORTING PARTY
2025005406,25-0206,GRAND THEFT - OTHER,1/29/25  5:00:00PM,1/29/25  5:07:00PM,885 TIVERTON DR,Unknown
2025005405,-,BURGLARY ALARM,1/29/25  5:56:22PM,1/29/25  5:56:22PM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025005395,-,BURGLARY ALARM,1/29/25  5:00:54PM,1/29/25  5:00:54PM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025005393,-,BURGLARY ALARM,1/29/25  4:46:14PM,1/29/25  4:46:14PM,500-BLOCK CHARLES E YOUNG DR W,PARTY
2025005377,-,BURGLARY FROM MOTOR VEHICLE RE,1/29/25  2:53:46PM,1/29/25  2:53:46PM,972 HILGARD AVE,REPORT
2025005375,-,FIRE ALARM,1/29/25  2:37:09PM,1/29/25  2:37:09PM,"CAMPUS SERVICES BUILDING 1, 741 CHARLES E YOUNG DR S",REPORT TAKEN
2025005372,-,INVESTIGATION,1/29/25  2:02:58PM,1/29/25  2:02:58PM,"111 E VICTORIA ST, SANTA BARBARA",REFERRED TO OUTSIDE AGENCY
2025005369,-,INDECENT EXPOSURE,1/29/25  1:35:46PM,1/29/25  1:35:46PM,430 PORTOLA PZ,INFORMATION ONLY
2025005367,-,FIRE ALARM,1/29/25  1:12:11PM,1/29/25  1:12:11PM,"CAMPUS SERVICES BUILDING 1, 741 CHARLES E YOUNG DR S",REPORT TAKEN
2025005361,-,PETTY THEFT REPORT,1/29/25  12:24:45PM,1/29/25  12:24:45PM,"601 WESTWOOD PZ, Updated as of:",Unknown
2025005353,25-0205,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT/GRLFRND WITHPRIOS,11/18/24  8:00:00PM,11/18/24  8:20:00PM,600-BLOCK CHARLES E YOUNG DR E,Unknown
2025005344,25-0204,LOST PROPERTY REPORT,1/16/25  12:00:00AM,1/29/25  10:14:00AM,"RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ",Unknown
2025005343,25-0202,SODOMY BY USE OF FORCE OR INJURY,12/2/24  2:00:00AM,12/2/24  2:00:00AM,700-BLOCK WESTWOOD PZ,Unknown
2025005337,-,FIRE ALARM,1/29/25  8:16:36AM,1/29/25  8:16:36AM,"REHABILITATION CENTER, 1000 VETERAN AVE",REPORT TAKEN
2025005336,25-0203,WARRANT ARREST,1/29/25  9:24:00AM,1/29/25  9:24:00AM,"BROAD ART CENTER, 240 CHARLES E YOUNG DR N",Unknown
2025005335,25-0201,VEHICLE TOW REPORT,1/29/25  8:19:59AM,1/29/25  8:20:00AM,3271 SEPULVEDA BLVD,Unknown
2025005326,-,SUBJECT REFUSING TO LEAVE,1/29/25  6:39:13AM,1/29/25  6:39:13AM,757 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025005290 2025005290,25-0200 25-0200,UNAUTHORIZED ENTRY OF DWELLING (2) CA REGS:VIOLATE CURFEW,1/28/25  11:38:51PM  1/28/25  11:38:51PM,1/28/25  11:38:52PM  1/28/25  11:38:52PM,"PASEO WEYBURN TERRACE, 11000 WEYBURN DR, PASEO WEYBURN TERRACE, 11000 WEYBURN DR",Unknown
2025005275,-,SUBJECT REFUSING TO LEAVE,1/28/25  10:47:32PM,1/28/25  10:47:32PM,245 CHARLES E YOUNG DR E,NON-CRIMINAL MATTER
2025005272,25-0199,GRAND THEFT REPORT,1/28/25  10:33:00PM,1/28/25  10:33:00PM,DE NEVE PLAZA,Unknown
2025005269,-,UNCONSCIOUS,1/28/25  10:07:03PM,1/28/25  10:07:03PM,308 WESTWOOD PZ,WARNED OR ADVISED
2025005241,-,MISDEMEANOR HIT AND RUN REPORT,1/28/25  7:39:07PM,1/28/25  7:39:07PM,555 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025005233,-,PATIENT WALK AWAY,1/28/25  6:44:45PM,1/28/25  6:44:45PM,757 WESTWOOD PZ,INFORMATION ONLY
2025005223,-,BURGLARY ALARM,1/28/25  5:19:58PM,1/28/25  5:19:58PM,700-BLOCK WESTWOOD PZ,NON-CRIMINAL MATTER
2025005216,-,PETTY THEFT,1/28/25  3:59:34PM,1/28/25  3:59:34PM,308 WESTWOOD PZ,WARNED OR ADVISED
2025005215,-,SUBJECT REFUSING TO LEAVE,1/28/25  3:59:05PM,1/28/25  3:59:05PM,1920 COLORADO AVE,DETAIL HANDLED: NO REPORT
2025005213,25-0198,BATTERY,1/28/25  2:24:00PM,1/28/25  2:24:00PM,215 CHARLES E YOUNG DR N,Unknown
2025005210,-,MISDEMEANOR HIT AND RUN,1/28/25  3:07:38PM,1/28/25  3:07:38PM,"200 MEDICAL PZ, Updated as of:",Unknown
2025005207,-,SUSPICIOUS CIRCUMSTANCES,1/28/25  2:26:09PM,1/28/25  2:26:09PM,403 HILGARD AVE,CANCELLED BY REPORTING PARTY
2025005199,-,SUSPICIOUS CIRCUMSTANCES,1/28/25  12:46:31PM,1/28/25  12:46:31PM,GAYLEY AVE/STRATHMORE DR,INFORMATION ONLY
2025005196,-,UNAUTHORIZED SUBJECTS,1/28/25  12:12:48PM,1/28/25  12:12:48PM,655 GAYLEY AVE,INFORMATION ONLY
2025005193,-,LEWD CONDUCT IN PUBLIC,1/28/25  12:00:47PM,1/28/25  12:00:47PM,WESTWOOD BLVD/LE CONTE AVE,UNABLE TO LOCATE
2025005190,-,UNAUTHORIZED SUBJECTS,1/28/25  11:45:20AM,1/28/25  11:45:20AM,731 CHARLES E YOUNG DR S,WARNED OR ADVISED
2025005187 2025005187,25-0197 25-0197,PETTY THEFT 3 OR MORE CONVICTION:SPEC OFFENSES (2) DISORDERLY CONDUCT:LOITER/ETC PRIVATE PROPERTY,1/28/25  11:01:00AM  1/28/25  11:01:00AM,1/28/25  11:43:00AM  1/28/25  11:43:00AM,"SEPULVEDA APARTMENTS CHILD CARE CENTER, 3233 S SEPULVEDA BLVD, SEPULVEDA APARTMENTS CHILD CARE CENTER, 3233 S SEPULVEDA BLVD",Unknown
2025005186,25-0196,VEHICLE TOW REPORT,1/28/25  10:58:59AM,1/28/25  10:59:00AM,"WHOLE FOODS, 1050 GAYLEY AVE",Unknown
2025005160,-,BURGLARY ALARM,1/28/25  9:00:45AM,1/28/25  9:00:45AM,200-BLOCK CHARLES E YOUNG DR N,NON-CRIMINAL MATTER
2025005138,-,FIRE ALARM,1/28/25  7:20:03AM,1/28/25  7:20:03AM,"TRANSIT OPERATIONS MAINTENANCE YARD, 11075 KINROSS AVE",CANCELLED BY REPORTING PARTY
2025005135,-,BURGLARY ALARM,1/28/25  6:48:58AM,1/28/25  6:48:58AM,200-BLOCK WESTWOOD PZ,NON-CRIMINAL MATTER
2025005134,-,UNAUTHORIZED SUBJECTS,1/28/25  6:27:12AM,1/28/25  6:27:12AM,11000 WEYBURN DR,CANCELLED BY REPORTING PARTY
2025005130,-,BURGLARY,1/28/25  4:24:32AM,1/28/25  4:24:32AM,3777 MENTONE AVE,UNABLE TO LOCATE
2025005121,25-0195,GRAND THEFT - BICYCLES,1/27/25  3:00:00PM,1/28/25  12:00:00AM,"UCLA SANTA MONICA HOSPITAL, 1250 16TH ST",Unknown
2025005118,25-0194,WARRANT ARREST,1/27/25  11:56:00PM,1/27/25  11:56:00PM,1349 WESTWOOD BLVD/ROCHESTER AVE,Unknown
2025005088,25-0192,WARRANT ARREST,1/27/25  10:54:00PM,1/27/25  10:54:00PM,SEPULVEDA BLVD/ EXPOSITION BLVD,Unknown
2025005083,25-0193,MENTAL DISORDER 72 HR OBSERVATION,1/28/25  3:13:42AM,1/28/25  3:13:43AM,500-BLOCK LANDFAIR AVENUE,Unknown
2025005063,-,SUBJECT REFUSING TO LEAVE,1/27/25  9:09:12PM,1/27/25  9:09:12PM,604 ROSE AVE,WARNED OR ADVISED
2025005061,-,FIRE ALARM,1/27/25  8:57:26PM,1/27/25  8:57:26PM,"SCHOOL OF DENTISTRY, 714 TIVERTON AVE, Updated as of:",Unknown
2025005045,-,MISDEMEANOR HIT AND RUN REPORT,1/27/25  7:03:12PM,1/27/25  7:03:12PM,555 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025005032 2025005032 2025005032,25-0191 25-0191 25-0191,DISORDERLY CONDUCT:LOITER/ETC PRIVATE PROPERTY (2) POSSESS/ETC BURGLARY TOOLS (3) PAROLE VIOLATION,1/27/25  5:24:27PM  1/27/25  5:24:27PM  1/27/25  5:24:27PM,1/27/25  5:24:28PM  1/27/25  5:24:28PM  1/27/25  5:24:28PM,"MOLECULAR SCIENCES, 607 CHARLES E YOUNG DR E, MOLECULAR SCIENCES, 607 CHARLES E YOUNG DR E, MOLECULAR SCIENCES, 607 CHARLES E YOUNG DR E",Unknown
2025005029,-,SUSPICIOUS CIRCUMSTANCES,1/27/25  5:07:59PM,1/27/25  5:07:59PM,410 CHARLES E YOUNG DR E,UNABLE TO LOCATE
2025005028,-,BURGLARY ALARM,1/27/25  5:04:52PM,1/27/25  5:04:52PM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025005020,-,PETTY THEFT REPORT,1/27/25  3:22:27PM,1/27/25  3:22:27PM,200 MEDICAL PZ,REPORT
2025005016,-,FIRE ALARM DRILL,1/27/25  2:51:58PM,1/27/25  2:51:58PM,"RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ",INFORMATION ONLY
2025005008,-,VANDALISM REPORT,1/27/25  2:02:57PM,1/27/25  2:02:57PM,545 GLENROCK AVE,CANCELLED BY REPORTING PARTY
2025005002,-,MISC PC CODE VIOLATION,1/6/25,1/6/25,3200 SAWTELLE BLVD,CLERY CSA REPORT ONLY
2025004999,-,DISTURBING THE PEACE,1/27/25  1:41:19PM,1/27/25  1:41:19PM,601 WESTWOOD PZ,NON-CRIMINAL MATTER
2025004992,-,PATIENT WALK AWAY,1/27/25  1:01:00PM,1/27/25  1:01:00PM,757 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025004991,25-0189,INVESTIGATION,1/24/25  7:14:59PM,1/24/25  7:15:00PM,Restricted,Unknown
2025004986,-,ACTUAL FIRE,1/27/25  12:24:20PM,1/27/25  12:24:20PM,"SAWTELLE APARTMENTS, 3300 SAWTELLE BLVD",REPORT TAKEN
